WMO,Cycle,Category,CYCLE_NUMBER
6902909,208,0,208.0
6902909,136,0,136.0
6902909,21,0,21.0
6902909,137,0,137.0
6902909,210,0,210.0
6902909,138,0,138.0
6902909,212,0,212.0
6902909,141,0,141.0
6902909,213,0,213.0
6902909,144,0,144.0
6902909,25,0,25.0
6902909,146,0,146.0
6902909,32,0,32.0
6902909,147,0,147.0
6902909,35,0,35.0
6902909,149,0,149.0
6902909,37,0,37.0
6902909,150,0,150.0
6902909,38,0,38.0
6902909,152,0,152.0
6902909,39,0,39.0
6902909,153,0,153.0
6902909,40,0,40.0
6902909,155,0,155.0
6902909,43,0,43.0
6902909,156,0,156.0
6902909,46,0,46.0
6902909,157,0,157.0
6902909,48,0,48.0
6902909,159,0,159.0
6902909,49,0,49.0
6902909,160,0,160.0
6902909,52,0,52.0
6902909,162,0,162.0
6902909,54,0,54.0
6902909,163,0,163.0
6902909,169,0,169.0
6902909,55,0,55.0
6902909,170,0,170.0
6902909,58,0,58.0
6902909,171,0,171.0
6902909,59,0,59.0
6902909,173,0,173.0
6902909,60,0,60.0
6902909,61,0,61.0
6902909,62,0,62.0
6902909,64,0,64.0
6902909,65,0,65.0
6902909,66,0,66.0
6902909,67,0,67.0
6902909,68,0,68.0
6902909,7,0,7.0
6902909,70,0,70.0
6902909,71,0,71.0
6902909,74,0,74.0
6902909,75,0,75.0
6902909,76,0,76.0
6902909,77,0,77.0
6902909,80,0,80.0
6902909,81,0,81.0
6902909,83,0,83.0
6902909,84,0,84.0
6902909,85,0,85.0
6902909,86,0,86.0
6902909,89,0,89.0
6902909,90,0,90.0
6902909,91,0,91.0
6902909,92,0,92.0
6902909,95,0,95.0
6902909,98,0,98.0
6902953,11,2,11.0
6902953,12,2,12.0
6902953,13,1,13.0
6902953,14,2,14.0
6902953,15,2,15.0
6902953,17,1,17.0
6902953,18,2,18.0
6902953,19,0,19.0
6902953,20,2,20.0
6902953,21,2,21.0
6902953,22,2,22.0
6902953,23,2,23.0
6902953,24,2,24.0
6902953,25,2,25.0
6902953,26,2,26.0
6902953,27,2,27.0
6902953,28,2,28.0
6902953,29,2,29.0
6902953,9,2,9.0
6903024,189,0,189.0
6903024,393,0,393.0
6903025,115,0,115.0
6903025,123,0,123.0
6903025,190,0,190.0
6903025,196,2,196.0
6903025,204,2,204.0
6903026,1,0,1.0
6903026,10,0,10.0
6903026,11,0,11.0
6903026,12,0,12.0
6903026,13,0,13.0
6903026,14,0,14.0
6903026,15,0,15.0
6903026,16,0,16.0
6903026,17,0,17.0
6903026,19,0,19.0
6903026,20,0,20.0
6903026,22,0,22.0
6903026,23,0,23.0
6903026,24,0,24.0
6903026,25,0,25.0
6903026,27,0,27.0
6903026,29,0,29.0
6903026,3,0,3.0
6903026,35,0,35.0
6903026,38,0,38.0
6903026,4,0,4.0
6903026,5,0,5.0
6903026,6,0,6.0
6903026,7,0,7.0
6903026,72,0,72.0
6903026,78,0,78.0
6903026,87,0,87.0
6903026,9,0,9.0
6903249,107,2,107.0
6903249,121,2,121.0
6903249,126,2,126.0
6903249,130,2,130.0
6903249,141,2,141.0
6903249,143,0,143.0
6903249,168,2,168.0
6903249,42,2,42.0
6903249,44,0,44.0
6903249,56,2,56.0
6903249,85,0,85.0
6903249,96,0,96.0
6903249,97,0,97.0
6903249,98,0,98.0
6903249,99,0,99.0
6903250,156,0,156.0
6903250,158,0,158.0
6903250,163,0,163.0
6903250,165,0,165.0
6903250,56,0,56.0
6903250,63,0,63.0
6903250,76,0,76.0
6903250,86,0,86.0
6903250,88,0,88.0
6903549,161,0,161.0
6903549,1,0,1.0
6903549,160,0,160.0
6903549,100,0,100.0
6903549,162,0,162.0
6903549,101,0,101.0
6903549,163,0,163.0
6903549,102,0,102.0
6903549,168,0,168.0
6903549,103,0,103.0
6903549,169,0,169.0
6903549,104,0,104.0
6903549,170,0,170.0
6903549,105,0,105.0
6903549,171,2,171.0
6903549,106,0,106.0
6903549,172,0,172.0
6903549,107,0,107.0
6903549,173,0,173.0
6903549,108,0,108.0
6903549,174,0,174.0
6903549,109,0,109.0
6903549,175,0,175.0
6903549,110,0,110.0
6903549,176,0,176.0
6903549,111,0,111.0
6903549,177,0,177.0
6903549,114,2,114.0
6903549,178,0,178.0
6903549,115,0,115.0
6903549,179,0,179.0
6903549,116,0,116.0
6903549,18,0,18.0
6903549,117,0,117.0
6903549,180,0,180.0
6903549,118,0,118.0
6903549,181,2,181.0
6903549,119,2,119.0
6903549,182,0,182.0
6903549,120,0,120.0
6903549,185,0,185.0
6903549,121,0,121.0
6903549,186,0,186.0
6903549,122,0,122.0
6903549,2,2,2.0
6903549,123,0,123.0
6903549,204,0,204.0
6903549,124,0,124.0
6903549,208,2,208.0
6903549,125,0,125.0
6903549,209,2,209.0
6903549,126,0,126.0
6903549,21,0,21.0
6903549,128,0,128.0
6903549,210,0,210.0
6903549,131,0,131.0
6903549,211,0,211.0
6903549,133,0,133.0
6903549,213,2,213.0
6903549,146,2,146.0
6903549,214,2,214.0
6903549,150,0,150.0
6903549,215,2,215.0
6903549,151,2,151.0
6903549,221,0,221.0
6903549,152,0,152.0
6903549,223,0,223.0
6903549,153,0,153.0
6903549,23,0,23.0
6903549,154,0,154.0
6903549,24,0,24.0
6903549,155,0,155.0
6903549,25,0,25.0
6903549,156,0,156.0
6903549,26,0,26.0
6903549,157,2,157.0
6903549,29,0,29.0
6903549,158,0,158.0
6903549,3,0,3.0
6903549,159,0,159.0
6903549,30,2,30.0
6903549,16,0,16.0
6903549,164,0,164.0
6903549,31,0,31.0
6903549,165,0,165.0
6903549,32,0,32.0
6903549,166,0,166.0
6903549,34,0,34.0
6903549,167,0,167.0
6903549,35,0,35.0
6903549,36,0,36.0
6903549,37,0,37.0
6903549,38,0,38.0
6903549,39,0,39.0
6903549,41,1,41.0
6903549,42,0,42.0
6903549,46,0,46.0
6903549,49,0,49.0
6903549,5,2,5.0
6903549,51,0,51.0
6903549,56,0,56.0
6903549,57,0,57.0
6903549,6,2,6.0
6903549,62,0,62.0
6903549,68,2,68.0
6903549,69,0,69.0
6903549,70,0,70.0
6903549,71,0,71.0
6903549,72,2,72.0
6903549,76,2,76.0
6903549,8,0,8.0
6903549,81,0,81.0
6903549,85,2,85.0
6903549,86,0,86.0
6903549,87,0,87.0
6903549,89,0,89.0
6903549,90,0,90.0
6903549,91,2,91.0
6903549,92,0,92.0
6903549,93,0,93.0
6903549,95,0,95.0
6903549,96,0,96.0
6903549,98,0,98.0
6903550,91,0,91.0
6903550,100,0,100.0
6903550,90,0,90.0
6903550,101,0,101.0
6903550,92,0,92.0
6903550,102,0,102.0
6903550,93,0,93.0
6903550,103,0,103.0
6903550,98,0,98.0
6903550,104,0,104.0
6903550,99,0,99.0
6903550,105,0,105.0
6903550,106,0,106.0
6903550,107,0,107.0
6903550,108,0,108.0
6903550,109,0,109.0
6903550,111,0,111.0
6903550,112,0,112.0
6903550,115,0,115.0
6903550,116,0,116.0
6903550,119,0,119.0
6903550,122,0,122.0
6903550,123,0,123.0
6903550,124,0,124.0
6903550,125,0,125.0
6903550,127,0,127.0
6903550,128,0,128.0
6903550,129,2,129.0
6903550,134,0,134.0
6903550,136,0,136.0
6903550,137,0,137.0
6903550,138,0,138.0
6903550,142,0,142.0
6903550,75,2,75.0
6903550,76,2,76.0
6903550,78,0,78.0
6903550,79,0,79.0
6903550,80,2,80.0
6903550,81,2,81.0
6903550,82,0,82.0
6903550,83,0,83.0
6903550,84,0,84.0
6903550,85,2,85.0
6903550,86,0,86.0
6903550,87,0,87.0
6903550,88,0,88.0
6903550,89,0,89.0
6903550,94,0,94.0
6903550,95,0,95.0
6903550,96,0,96.0
6903550,97,0,97.0
6903553,100,0,100.0
6903553,101,0,101.0
6903553,102,0,102.0
6903553,103,0,103.0
6903553,104,0,104.0
6903553,105,0,105.0
6903553,107,2,107.0
6903553,111,0,111.0
6903553,120,0,120.0
6903553,23,0,23.0
6903553,79,0,79.0
6903553,80,0,80.0
6903553,81,0,81.0
6903553,82,0,82.0
6903553,83,0,83.0
6903553,86,0,86.0
6903553,87,0,87.0
6903553,90,0,90.0
6903553,91,0,91.0
6903553,92,0,92.0
6903553,93,0,93.0
6903553,94,0,94.0
6903553,95,0,95.0
6903553,96,0,96.0
6903553,97,0,97.0
6903553,98,0,98.0
6903553,99,0,99.0
6903554,160,0,160.0
6903554,1,0,1.0
6903554,159,0,159.0
6903554,100,0,100.0
6903554,161,0,161.0
6903554,101,0,101.0
6903554,162,0,162.0
6903554,102,0,102.0
6903554,20,0,20.0
6903554,103,0,103.0
6903554,21,0,21.0
6903554,105,0,105.0
6903554,22,0,22.0
6903554,106,0,106.0
6903554,23,0,23.0
6903554,107,0,107.0
6903554,3,2,3.0
6903554,108,0,108.0
6903554,35,0,35.0
6903554,109,0,109.0
6903554,36,0,36.0
6903554,110,0,110.0
6903554,37,0,37.0
6903554,111,0,111.0
6903554,4,0,4.0
6903554,112,0,112.0
6903554,41,0,41.0
6903554,113,0,113.0
6903554,42,2,42.0
6903554,114,0,114.0
6903554,43,2,43.0
6903554,115,0,115.0
6903554,44,2,44.0
6903554,116,0,116.0
6903554,45,0,45.0
6903554,117,0,117.0
6903554,47,0,47.0
6903554,118,0,118.0
6903554,48,0,48.0
6903554,119,0,119.0
6903554,5,2,5.0
6903554,120,0,120.0
6903554,50,0,50.0
6903554,121,0,121.0
6903554,51,0,51.0
6903554,122,0,122.0
6903554,53,0,53.0
6903554,123,0,123.0
6903554,54,0,54.0
6903554,124,0,124.0
6903554,55,0,55.0
6903554,125,0,125.0
6903554,56,0,56.0
6903554,126,0,126.0
6903554,57,0,57.0
6903554,127,0,127.0
6903554,59,0,59.0
6903554,128,0,128.0
6903554,6,0,6.0
6903554,129,0,129.0
6903554,60,0,60.0
6903554,131,0,131.0
6903554,62,0,62.0
6903554,132,0,132.0
6903554,63,0,63.0
6903554,133,0,133.0
6903554,65,1,65.0
6903554,134,0,134.0
6903554,66,2,66.0
6903554,135,0,135.0
6903554,68,0,68.0
6903554,138,0,138.0
6903554,69,0,69.0
6903554,14,0,14.0
6903554,7,0,7.0
6903554,144,0,144.0
6903554,70,0,70.0
6903554,146,0,146.0
6903554,71,2,71.0
6903554,147,0,147.0
6903554,72,0,72.0
6903554,15,0,15.0
6903554,17,0,17.0
6903554,73,0,73.0
6903554,18,0,18.0
6903554,75,2,75.0
6903554,19,2,19.0
6903554,76,0,76.0
6903554,2,0,2.0
6903554,79,0,79.0
6903554,8,0,8.0
6903554,80,0,80.0
6903554,81,0,81.0
6903554,82,0,82.0
6903554,86,0,86.0
6903554,89,0,89.0
6903554,90,2,90.0
6903554,91,2,91.0
6903554,93,0,93.0
6903554,94,0,94.0
6903554,95,2,95.0
6903554,96,0,96.0
6903554,97,0,97.0
6903554,98,0,98.0
6903555,34,2,34.0
6903555,35,2,35.0
6903555,37,2,37.0
6903555,38,2,38.0
6903555,47,2,47.0
6903555,5,2,5.0
6903555,53,2,53.0
6903555,54,2,54.0
6903555,55,2,55.0
6903555,56,0,56.0
6903555,57,0,57.0
6903555,60,1,60.0
6903555,62,0,62.0
6903555,67,2,67.0
6903555,7,0,7.0
6903555,79,0,79.0
6903555,8,2,8.0
6903555,80,2,80.0
6903567,156,2,156.0
6903567,10,2,10.0
6903567,155,2,155.0
6903567,101,0,101.0
6903567,157,0,157.0
6903567,102,0,102.0
6903567,158,0,158.0
6903567,104,0,104.0
6903567,162,0,162.0
6903567,105,0,105.0
6903567,163,2,163.0
6903567,106,2,106.0
6903567,164,0,164.0
6903567,107,2,107.0
6903567,185,0,185.0
6903567,108,0,108.0
6903567,186,2,186.0
6903567,11,0,11.0
6903567,187,0,187.0
6903567,110,0,110.0
6903567,188,2,188.0
6903567,111,2,111.0
6903567,19,0,19.0
6903567,112,2,112.0
6903567,190,2,190.0
6903567,113,0,113.0
6903567,191,0,191.0
6903567,114,0,114.0
6903567,192,0,192.0
6903567,115,0,115.0
6903567,194,0,194.0
6903567,116,0,116.0
6903567,196,0,196.0
6903567,117,2,117.0
6903567,199,2,199.0
6903567,118,2,118.0
6903567,20,0,20.0
6903567,119,2,119.0
6903567,23,2,23.0
6903567,122,1,122.0
6903567,24,2,24.0
6903567,125,3,125.0
6903567,27,0,27.0
6903567,129,2,129.0
6903567,28,2,28.0
6903567,13,0,13.0
6903567,29,2,29.0
6903567,130,0,130.0
6903567,3,0,3.0
6903567,131,3,131.0
6903567,30,0,30.0
6903567,132,0,132.0
6903567,35,0,35.0
6903567,136,2,136.0
6903567,39,0,39.0
6903567,137,2,137.0
6903567,4,2,4.0
6903567,138,0,138.0
6903567,41,2,41.0
6903567,139,1,139.0
6903567,44,3,44.0
6903567,140,2,140.0
6903567,58,2,58.0
6903567,141,2,141.0
6903567,63,2,63.0
6903567,142,1,142.0
6903567,64,1,64.0
6903567,143,1,143.0
6903567,68,0,68.0
6903567,144,2,144.0
6903567,69,2,69.0
6903567,145,2,145.0
6903567,70,2,70.0
6903567,146,3,146.0
6903567,71,2,71.0
6903567,150,1,150.0
6903567,72,1,72.0
6903567,151,2,151.0
6903567,73,2,73.0
6903567,152,2,152.0
6903567,74,0,74.0
6903567,154,2,154.0
6903567,159,2,159.0
6903567,78,0,78.0
6903567,16,0,16.0
6903567,79,0,79.0
6903567,160,0,160.0
6903567,8,0,8.0
6903567,161,0,161.0
6903567,80,0,80.0
6903567,82,0,82.0
6903567,83,0,83.0
6903567,84,0,84.0
6903567,85,0,85.0
6903567,86,2,86.0
6903567,87,2,87.0
6903567,88,0,88.0
6903567,89,2,89.0
6903567,90,2,90.0
6903567,91,2,91.0
6903567,92,2,92.0
6903567,93,2,93.0
6903567,94,2,94.0
6903567,95,3,95.0
6903567,96,0,96.0
6903567,97,2,97.0
6903567,98,1,98.0
6903568,74,2,74.0
6903568,77,3,77.0
6903568,78,0,78.0
6903568,79,0,79.0
6903568,80,0,80.0
6903568,81,0,81.0
6903568,82,0,82.0
6903568,83,2,83.0
6903568,84,0,84.0
6903568,86,0,86.0
6903568,87,0,87.0
6903568,88,0,88.0
6903568,89,0,89.0
6903568,90,0,90.0
6903569,26,3,26.0
6903569,10,0,10.0
6903569,25,0,25.0
6903569,100,0,100.0
6903569,27,0,27.0
6903569,101,0,101.0
6903569,28,0,28.0
6903569,102,0,102.0
6903569,33,2,33.0
6903569,103,2,103.0
6903569,34,0,34.0
6903569,104,0,104.0
6903569,35,2,35.0
6903569,105,0,105.0
6903569,36,0,36.0
6903569,106,0,106.0
6903569,37,2,37.0
6903569,107,0,107.0
6903569,38,0,38.0
6903569,108,0,108.0
6903569,39,2,39.0
6903569,11,2,11.0
6903569,4,0,4.0
6903569,112,2,112.0
6903569,40,0,40.0
6903569,113,0,113.0
6903569,41,0,41.0
6903569,117,0,117.0
6903569,42,0,42.0
6903569,12,0,12.0
6903569,43,0,43.0
6903569,121,0,121.0
6903569,44,0,44.0
6903569,122,0,122.0
6903569,45,0,45.0
6903569,123,0,123.0
6903569,46,0,46.0
6903569,125,0,125.0
6903569,47,0,47.0
6903569,13,2,13.0
6903569,48,0,48.0
6903569,136,0,136.0
6903569,49,2,49.0
6903569,138,0,138.0
6903569,5,0,5.0
6903569,139,0,139.0
6903569,50,2,50.0
6903569,140,0,140.0
6903569,51,2,51.0
6903569,141,0,141.0
6903569,52,0,52.0
6903569,142,0,142.0
6903569,54,0,54.0
6903569,15,0,15.0
6903569,55,2,55.0
6903569,150,0,150.0
6903569,57,0,57.0
6903569,155,0,155.0
6903569,59,0,59.0
6903569,157,0,157.0
6903569,6,0,6.0
6903569,159,0,159.0
6903569,63,2,63.0
6903569,16,0,16.0
6903569,64,2,64.0
6903569,17,0,17.0
6903569,65,0,65.0
6903569,171,0,171.0
6903569,66,0,66.0
6903569,18,0,18.0
6903569,67,2,67.0
6903569,19,0,19.0
6903569,68,0,68.0
6903569,2,0,2.0
6903569,69,0,69.0
6903569,20,0,20.0
6903569,7,0,7.0
6903569,22,0,22.0
6903569,70,0,70.0
6903569,23,0,23.0
6903569,71,0,71.0
6903569,24,0,24.0
6903569,29,0,29.0
6903569,72,2,72.0
6903569,30,0,30.0
6903569,73,0,73.0
6903569,31,2,31.0
6903569,74,0,74.0
6903569,32,0,32.0
6903569,79,0,79.0
6903569,8,0,8.0
6903569,80,0,80.0
6903569,82,0,82.0
6903569,83,0,83.0
6903569,85,0,85.0
6903569,86,0,86.0
6903569,87,0,87.0
6903569,88,0,88.0
6903569,89,0,89.0
6903569,9,0,9.0
6903569,90,2,90.0
6903569,92,0,92.0
6903569,93,0,93.0
6903569,95,0,95.0
6903569,96,0,96.0
6903569,98,0,98.0
6903569,99,0,99.0
6903576,11,2,11.0
6903576,37,2,37.0
6903576,43,3,43.0
6903576,52,1,52.0
6903577,36,0,36.0
6903577,100,0,100.0
6903577,35,0,35.0
6903577,102,0,102.0
6903577,37,0,37.0
6903577,104,0,104.0
6903577,38,0,38.0
6903577,107,1,107.0
6903577,43,0,43.0
6903577,108,2,108.0
6903577,44,0,44.0
6903577,109,0,109.0
6903577,45,0,45.0
6903577,129,2,129.0
6903577,46,0,46.0
6903577,131,0,131.0
6903577,48,0,48.0
6903577,132,0,132.0
6903577,49,0,49.0
6903577,138,0,138.0
6903577,5,0,5.0
6903577,139,0,139.0
6903577,50,0,50.0
6903577,140,0,140.0
6903577,51,0,51.0
6903577,141,0,141.0
6903577,52,0,52.0
6903577,142,0,142.0
6903577,53,0,53.0
6903577,172,0,172.0
6903577,54,0,54.0
6903577,173,0,173.0
6903577,59,0,59.0
6903577,174,0,174.0
6903577,66,0,66.0
6903577,180,0,180.0
6903577,68,0,68.0
6903577,182,0,182.0
6903577,69,0,69.0
6903577,183,0,183.0
6903577,72,0,72.0
6903577,76,0,76.0
6903577,189,4,189.0
6903577,78,0,78.0
6903577,80,0,80.0
6903577,191,4,191.0
6903577,81,0,81.0
6903577,192,4,192.0
6903577,82,0,82.0
6903577,195,2,195.0
6903577,83,2,83.0
6903577,196,0,196.0
6903577,86,0,86.0
6903577,197,4,197.0
6903577,87,0,87.0
6903577,20,0,20.0
6903577,88,0,88.0
6903577,21,0,21.0
6903577,91,0,91.0
6903577,22,0,22.0
6903577,93,0,93.0
6903577,23,0,23.0
6903577,94,0,94.0
6903577,24,3,24.0
6903577,98,0,98.0
6903577,26,0,26.0
6903577,99,0,99.0
6903577,27,0,27.0
6903577,28,0,28.0
6903577,29,0,29.0
6903577,31,0,31.0
6903577,32,0,32.0
6903577,33,0,33.0
6903577,34,0,34.0
6903577,39,0,39.0
6903577,40,0,40.0
6903577,41,0,41.0
6903577,42,0,42.0
6903578,122,3,122.0
6903578,147,0,147.0
6903578,148,3,148.0
6903578,157,4,157.0
6903578,158,4,158.0
6903578,169,4,169.0
6903578,174,3,174.0
6903578,177,0,177.0
6903578,179,0,179.0
6903578,180,2,180.0
6903578,181,3,181.0
6903578,182,0,182.0
6903578,183,0,183.0
6903578,184,0,184.0
6903578,185,0,185.0
6903578,187,0,187.0
6903578,188,0,188.0
6903578,190,4,190.0
6903578,191,0,191.0
6903578,45,0,45.0
6903578,52,0,52.0
6903578,53,0,53.0
6903578,61,0,61.0
6903578,63,0,63.0
6903578,65,2,65.0
6903578,74,0,74.0
6903578,83,3,83.0
6903805,33,4,33.0
6903823,13,2,13.0
6903823,14,2,14.0
6903823,15,3,15.0
6903823,16,0,16.0
6903823,17,2,17.0
6903823,18,0,18.0
6903823,21,2,21.0
6903823,22,2,22.0
6903823,23,0,23.0
6903823,24,3,24.0
6903823,27,0,27.0
6903823,28,0,28.0
6903823,32,0,32.0
6903823,35,0,35.0
6903823,60,0,60.0
6903823,62,0,62.0
6903823,63,0,63.0
6903823,66,0,66.0
6903823,67,0,67.0
6903823,68,0,68.0
6903823,84,0,84.0
6903823,94,0,94.0
6903825,14,1,14.0
6903825,18,2,18.0
6903828,10,2,10.0
6903828,11,2,11.0
6903828,12,2,12.0
6903828,13,2,13.0
6903828,14,0,14.0
6903828,15,2,15.0
6903828,16,2,16.0
6903828,17,2,17.0
6903828,18,2,18.0
6903828,20,1,20.0
6903828,21,2,21.0
6903828,22,2,22.0
6903828,24,0,24.0
6903828,4,4,4.0
6903828,5,2,5.0
6903828,6,2,6.0
6903828,7,2,7.0
6903828,8,2,8.0
6903828,9,2,9.0
6904118,10,2,10.0
6904118,112,2,112.0
6904118,119,2,119.0
6904118,124,2,124.0
6904118,22,2,22.0
6904118,45,1,45.0
6904118,62,1,62.0
6904118,69,1,69.0
6904118,84,1,84.0
6904118,87,1,87.0
6904118,90,1,90.0
6904118,92,1,92.0
6904240,10,1,10.0
6904240,23,3,23.0
6904240,24,2,24.0
6904240,28,2,28.0
6904240,37,1,37.0
6904240,38,0,38.0
6904240,39,0,39.0
6904240,41,3,41.0
6904240,43,2,43.0
6904240,45,2,45.0
6904240,47,3,47.0
6904240,51,2,51.0
6904240,53,2,53.0
6904240,55,1,55.0
6904240,57,1,57.0
6904240,59,1,59.0
6904240,60,1,60.0
6904240,62,1,62.0
6904240,64,1,64.0
6904240,66,1,66.0
6904240,72,1,72.0
6904240,8,2,8.0
6904241,3,2,3.0
6904241,32,2,32.0
6904241,33,1,33.0
6904241,35,1,35.0
6904241,36,1,36.0
6904241,37,1,37.0
6904241,4,3,4.0
6904241,40,2,40.0
6904241,41,2,41.0
6904241,43,3,43.0
6904241,46,0,46.0
6904241,47,0,47.0
6904241,48,0,48.0
6904241,49,0,49.0
6904241,50,0,50.0
6904241,51,2,51.0
6904241,52,2,52.0
6990505,11,0,11.0
6990505,12,0,12.0
6990505,13,0,13.0
6990505,15,0,15.0
6990505,17,0,17.0
6990505,21,0,21.0
6990505,22,0,22.0
6990505,24,0,24.0
6990505,25,0,25.0
6990505,27,0,27.0
6990505,28,0,28.0
6990505,30,0,30.0
6990505,34,0,34.0
6990505,35,0,35.0
6990505,37,2,37.0
6990505,39,0,39.0
6990505,4,0,4.0
6990505,42,2,42.0
6990505,45,2,45.0
6990505,46,0,46.0
6990505,48,2,48.0
6990505,51,2,51.0
6990505,54,0,54.0
6990505,55,0,55.0
6990505,56,0,56.0
6990505,57,0,57.0
6990505,58,0,58.0
7900559,123,0,123.0
7900561,105,0,105.0
7900561,80,2,80.0
7900561,81,2,81.0
7900562,210,0,210.0
7900562,107,0,107.0
7900562,209,3,209.0
7900562,108,0,108.0
7900562,212,0,212.0
7900562,113,2,113.0
7900562,213,0,213.0
7900562,114,2,114.0
7900562,223,2,223.0
7900562,119,0,119.0
7900562,23,0,23.0
7900562,124,1,124.0
7900562,231,2,231.0
7900562,125,1,125.0
7900562,232,2,232.0
7900562,148,2,148.0
7900562,233,2,233.0
7900562,150,2,150.0
7900562,234,2,234.0
7900562,151,2,151.0
7900562,235,0,235.0
7900562,153,0,153.0
7900562,238,2,238.0
7900562,156,0,156.0
7900562,239,0,239.0
7900562,157,2,157.0
7900562,24,2,24.0
7900562,158,3,158.0
7900562,26,2,26.0
7900562,159,2,159.0
7900562,28,2,28.0
7900562,160,2,160.0
7900562,29,2,29.0
7900562,176,2,176.0
7900562,30,2,30.0
7900562,178,2,178.0
7900562,31,2,31.0
7900562,182,1,182.0
7900562,33,2,33.0
7900562,183,1,183.0
7900562,37,1,37.0
7900562,184,2,184.0
7900562,52,1,52.0
7900562,185,3,185.0
7900562,58,1,58.0
7900562,186,1,186.0
7900562,59,1,59.0
7900562,187,1,187.0
7900562,60,2,60.0
7900562,189,1,189.0
7900562,62,2,62.0
7900562,190,1,190.0
7900562,98,0,98.0
7900562,191,1,191.0
7900562,193,1,193.0
7900562,194,2,194.0
7900562,195,1,195.0
7900562,196,1,196.0
7900562,197,1,197.0
7900562,198,1,198.0
7900562,199,2,199.0
7900562,200,1,200.0
7900562,201,2,201.0
7900562,202,1,202.0
7900562,203,1,203.0
7900562,204,3,204.0
7900562,206,1,206.0
7900562,208,2,208.0
7900562,215,3,215.0
7900562,219,0,219.0
7900562,22,2,22.0
7900562,221,2,221.0
7900585,194,0,194.0
7900585,1,0,1.0
7900585,193,1,193.0
7900585,103,2,103.0
7900585,195,2,195.0
7900585,104,1,104.0
7900585,197,1,197.0
7900585,105,1,105.0
7900585,210,1,210.0
7900585,106,1,106.0
7900585,218,1,218.0
7900585,107,2,107.0
7900585,220,1,220.0
7900585,109,1,109.0
7900585,225,3,225.0
7900585,110,1,110.0
7900585,23,1,23.0
7900585,111,1,111.0
7900585,232,3,232.0
7900585,115,1,115.0
7900585,233,1,233.0
7900585,116,1,116.0
7900585,25,1,25.0
7900585,118,3,118.0
7900585,26,0,26.0
7900585,12,1,12.0
7900585,3,0,3.0
7900585,120,1,120.0
7900585,37,1,37.0
7900585,122,1,122.0
7900585,38,1,38.0
7900585,123,1,123.0
7900585,39,1,39.0
7900585,127,3,127.0
7900585,4,1,4.0
7900585,128,1,128.0
7900585,42,2,42.0
7900585,13,2,13.0
7900585,61,2,61.0
7900585,131,1,131.0
7900585,62,2,62.0
7900585,133,1,133.0
7900585,63,1,63.0
7900585,137,1,137.0
7900585,64,2,64.0
7900585,138,1,138.0
7900585,66,1,66.0
7900585,140,1,140.0
7900585,67,2,67.0
7900585,142,1,142.0
7900585,68,2,68.0
7900585,144,1,144.0
7900585,69,2,69.0
7900585,145,1,145.0
7900585,7,1,7.0
7900585,146,1,146.0
7900585,74,1,74.0
7900585,147,1,147.0
7900585,79,2,79.0
7900585,151,1,151.0
7900585,81,2,81.0
7900585,152,1,152.0
7900585,9,2,9.0
7900585,178,0,178.0
7900585,179,1,179.0
7900585,180,1,180.0
7900585,182,1,182.0
7900585,185,2,185.0
7900585,188,1,188.0
7900585,189,1,189.0
7900585,190,1,190.0
7900585,191,1,191.0
7900585,192,1,192.0
7900585,2,0,2.0
7900585,205,1,205.0
7900585,206,1,206.0
7900585,207,1,207.0
7900943,12,2,12.0
7900943,35,1,35.0
7900943,36,1,36.0
7900943,37,2,37.0
7900943,44,2,44.0
7900943,45,1,45.0
7900943,47,1,47.0
7900943,48,1,48.0
7900943,49,0,49.0
7900943,51,0,51.0
7900943,52,2,52.0
7900943,53,0,53.0
7900947,1032,2,1032.0
7900947,1034,0,1034.0
7900947,1035,1,1035.0
7900947,1036,2,1036.0
7900947,1037,0,1037.0
7900947,1042,0,1042.0
7900947,13,0,13.0
7900947,18,2,18.0
7901001,10,4,10.0
7901001,39,2,39.0
7901001,42,0,42.0
7901001,43,2,43.0
7901001,57,2,57.0
7901095,12,2,12.0
7901095,13,2,13.0
7901095,3,3,3.0
7901095,6,0,6.0
5906597_plot,49,2,
5906597_plot,31,0,
5906597_plot,21,0,
5906597_plot,32,2,
5906597_plot,71,3,
5906597_plot,15,0,
5906597_plot,72,2,
5906597_plot,63,0,
5906597_plot,55,3,
5906597_plot,54,2,
5906597_plot,46,0,
5906597_plot,45,0,
5906597_plot,34,0,
5906597_plot,20,0,
5906597_plot,41,2,
5906597_plot,44,0,
5906597_plot,53,0,
5906597_plot,73,2,
5906597_plot,36,0,
5906597_plot,70,0,
5906597_plot,37,0,
5906597_plot,56,0,
5906597_plot,29,0,
5906597_plot,35,2,
5906597_plot,23,0,
5906597_plot,33,2,
5906597_plot,24,3,
5906597_plot,69,0,
5906596_plot,56,0,
5906596_plot,63,0,
5906596_plot,20,0,
5906596_plot,44,0,
5906596_plot,68,0,
2903672_plot,130,0,
2903672_plot,111,0,
2903672_plot,9,0,
2903672_plot,100,1,
2903672_plot,83,0,
2903672_plot,6,2,
2903672_plot,95,1,
2903672_plot,114,3,
2903672_plot,3,2,
2903672_plot,118,2,
2903672_plot,55,2,
2903672_plot,79,0,
2903672_plot,7,2,
2903672_plot,87,3,
2903672_plot,5,1,
2903672_plot,116,0,
2903672_plot,132,0,
2903672_plot,4,2,
