CYCLE_NUMBER,PRES_ADJUSTED,LATITUDE,LONGITUDE,TIME,SCALE_RES_ROB_ABS_SAL,SCALE_RES_ROB_AOU,VALUE_ABS_SAL,VALUE_AOU,AOU_gradient_sign_change,AOU_second_derivative_check,ABS_SAL_gradient_sign_change,ABS_SAL_second_derivative_check,WMO
211,780,-35.071198333333335,9.795745,2017-05-09,-3.2114897113537033,-2.2837498854030858,34.380204292436375,74.56771431616298,TRUE,TRUE,TRUE,FALSE,6901582
238,300,-31.95689,11.080666666666666,2017-10-28,-2.0122435222334945,-2.948648397016383,35.16049993467766,18.082958114434348,TRUE,FALSE,TRUE,FALSE,6901582
249,660,-30.729916666666668,12.959365,2017-11-30,-2.2304305479702036,-3.9251848247804584,34.4590788473797,86.77007086161784,TRUE,TRUE,TRUE,FALSE,6901582
266,580,-30.769646666666667,14.198913333333333,2018-01-03,-2.7202784405908114,-2.553902484387878,34.473267582762745,90.75651077258985,TRUE,TRUE,TRUE,FALSE,6901582
294,540,-31.613646666666668,11.10888,2018-02-28,-2.9764472426844444,-3.0714745608731864,34.56820803648126,86.64725288483162,TRUE,TRUE,TRUE,FALSE,6901582
303,580,-28.888773333333333,10.901091666666666,2018-04-14,-2.4206890387618363,-2.5494360194508614,34.54498612143609,87.58080517842052,TRUE,TRUE,TRUE,FALSE,6901582
307,620,-28.155651666666667,11.323408333333333,2018-05-09,-2.7533617815978464,-4.373671307218133,34.48106018810734,88.85643643938252,TRUE,FALSE,TRUE,FALSE,6901582
310,660,-29.211088333333333,11.038683333333333,2018-06-08,-2.3032171529703898,-2.5077257334538356,34.463274030988764,92.19169440333748,TRUE,TRUE,TRUE,FALSE,6901582
7,340,-48.561415,40.73381666666667,2015-06-16,-2.006645492704175,-2.0131442219656495,34.2938753155649,60.69633828603756,TRUE,TRUE,TRUE,FALSE,6901583
70,340,-44.017223333333334,54.64718,2016-02-20,-5.096536547031328,-8.828467646197936,34.19956781163042,56.407973880659995,TRUE,TRUE,TRUE,FALSE,6901583
73,340,-45.04944833333333,55.04790333333333,2016-03-04,-3.201034689177379,-8.637353768010948,34.2031553670714,57.45103353285951,TRUE,TRUE,TRUE,FALSE,6901583
92,580,-43.93165833333333,68.17718,2016-07-29,-2.0417354804452583,-4.689142421565609,34.30144678178833,78.5018466196797,TRUE,TRUE,TRUE,FALSE,6901583
93,260,-44.61821166666667,70.32264666666667,2016-08-03,-3.4725718771538276,-4.422967324192725,34.145372462252595,33.69229382048946,TRUE,TRUE,TRUE,FALSE,6901583
93,420,-44.61821166666667,70.32264666666667,2016-08-03,-4.110329486989839,-3.8467143422493653,34.2260465402427,58.6925964087143,TRUE,TRUE,TRUE,FALSE,6901583
100,260,-46.27451833333333,76.20661,2016-09-07,-5.184191893187772,-5.379669295064646,34.28110091261958,37.00111416504905,TRUE,TRUE,TRUE,FALSE,6901583
103,220,-44.07412333333333,75.71368333333334,2016-09-22,-3.024247232891671,-3.1785563136707453,34.104284884391255,7.391278974431859,TRUE,TRUE,TRUE,FALSE,6901583
105,220,-45.07103,76.09417666666667,2016-09-30,-2.407374435509778,-2.5606398648551103,34.119791099780535,14.28259548585975,TRUE,FALSE,TRUE,FALSE,6901583
106,300,-46.014071666666666,75.08803333333333,2016-10-05,-2.181082375283078,-2.98762286050002,34.5553023268289,13.916067418558086,TRUE,TRUE,TRUE,FALSE,6901583
107,340,-46.428275,74.490045,2016-10-08,-2.4724185382951287,-2.4306098468031965,34.26487707977019,34.8599626763862,TRUE,TRUE,TRUE,FALSE,6901583
109,620,-47.16008333333333,74.58568333333334,2016-10-14,-2.1313104295768355,-2.3933263523763566,34.390217813380055,93.59034843938772,TRUE,TRUE,TRUE,FALSE,6901583
112,260,-46.79552666666667,77.71519666666667,2016-10-23,-2.3709093182196384,-3.794494560319962,34.4098565691886,38.50401797239208,TRUE,TRUE,TRUE,FALSE,6901583
113,620,-46.283965,79.34026333333334,2016-10-26,-2.6098548901027185,-2.7800263120751105,34.37551097664498,86.14327659487172,TRUE,TRUE,TRUE,FALSE,6901583
118,260,-46.57257666666667,83.23995,2016-11-10,2.310284446775504,-2.6863262544266697,34.61784255503448,37.97361835075294,TRUE,TRUE,TRUE,FALSE,6901583
118,620,-46.57257666666667,83.23995,2016-11-10,-2.7325196619048264,-3.352677922687533,34.41225397388207,86.67466926216915,TRUE,TRUE,TRUE,FALSE,6901583
123,340,-49.359625,85.21009166666667,2016-11-25,-4.515443171125361,-2.4119972428908683,34.45139762198656,57.013409454565476,TRUE,FALSE,TRUE,FALSE,6901583
123,380,-49.359625,85.21009166666667,2016-11-25,-16.18263261783266,-7.438675555187148,34.26916194146012,49.82079747484863,TRUE,TRUE,TRUE,FALSE,6901583
123,420,-49.359625,85.21009166666667,2016-11-25,-13.678078500525015,-7.822734072547571,34.267305518993936,55.5614338520416,TRUE,TRUE,TRUE,FALSE,6901583
128,420,-48.59335166666666,84.18544666666666,2016-12-10,-2.4328157474798418,-3.28418834782083,34.22539585317081,49.534308952469516,TRUE,TRUE,TRUE,FALSE,6901583
129,540,-48.97976,83.67791,2016-12-13,-2.9935416793204985,-4.3064298266764265,34.2980570256494,71.74206286717366,TRUE,TRUE,TRUE,FALSE,6901583
135,700,-48.98075166666667,85.673355,2016-12-31,-2.4989199474673165,-2.0720522054171022,34.405712593470305,91.23882095211196,TRUE,FALSE,TRUE,FALSE,6901583
141,620,-48.823915,85.798695,2017-01-14,-3.005164997868428,-2.4387684998988814,34.37060426013741,86.82128030419125,TRUE,TRUE,TRUE,FALSE,6901583
143,700,-48.605415,86.59160666666666,2017-01-18,-3.3148945203856552,-2.3042122172528052,34.37795062641581,99.65437007015245,TRUE,TRUE,TRUE,FALSE,6901583
144,700,-48.60020166666666,87.28257833333333,2017-01-20,-1.9602218777496794,-2.0502424303497424,34.39488113379924,105.13217730109503,TRUE,TRUE,TRUE,FALSE,6901583
157,260,-48.21057166666667,92.00301333333333,2017-02-15,-3.5207784763062655,-7.7711549807735745,34.20612278883867,26.83552319936421,TRUE,TRUE,TRUE,FALSE,6901583
158,460,-48.02616666666667,91.756095,2017-02-17,-5.76223709931843,-4.137273988481374,34.317736759464445,65.81813400666891,TRUE,FALSE,TRUE,FALSE,6901583
158,500,-48.02616666666667,91.756095,2017-02-17,-7.5828905317416835,-2.677078819558646,34.313049279080644,74.15283947699713,TRUE,TRUE,TRUE,FALSE,6901583
159,540,-47.89245833333333,91.54891333333333,2017-02-19,-4.801717102323271,-3.598216127874815,34.324377670183736,73.49685786922886,TRUE,TRUE,TRUE,FALSE,6901583
159,580,-47.89245833333333,91.54891333333333,2017-02-19,-6.35133134565976,-2.617293418597986,34.32190046437605,81.77243874368625,TRUE,TRUE,TRUE,FALSE,6901583
160,580,-47.769245,91.40935333333333,2017-02-21,-5.349130390012968,-3.56434447169249,34.338556315286446,79.87629347739876,TRUE,TRUE,TRUE,FALSE,6901583
162,660,-47.5709,91.21010333333334,2017-02-25,-3.035339760776517,-3.9636212637069486,34.356779761949944,95.11259229099636,TRUE,TRUE,TRUE,FALSE,6901583
179,540,-48.43418166666667,95.06615,2017-06-18,-3.574743786211683,-4.83608654691933,34.37898565674685,100.89440383983033,TRUE,TRUE,TRUE,FALSE,6901583
180,340,-49.629758333333335,94.471315,2017-06-28,-3.5818401133523996,-3.9300304499026657,34.25241097012662,63.574560428498174,TRUE,TRUE,TRUE,FALSE,6901583
185,460,-49.256568333333334,97.009505,2017-08-07,-2.4720217298027194,-2.095058529817074,34.30496108792539,69.93032715582292,TRUE,TRUE,TRUE,FALSE,6901583
190,220,-47.546751666666665,98.52666333333333,2017-09-01,-9.405382074362516,-9.161728465503032,34.0791956756847,14.54351676175508,TRUE,TRUE,TRUE,FALSE,6901583
190,700,-47.546751666666665,98.52666333333333,2017-09-01,-2.9111335498154953,-1.9972282886702837,34.466540045277924,124.11882571589125,TRUE,TRUE,TRUE,FALSE,6901583
191,260,-47.374538333333334,98.76776833333334,2017-09-06,-3.898236303031066,-3.575768456999149,34.096237731421475,20.176333078053283,TRUE,TRUE,TRUE,FALSE,6901583
193,220,-47.64089333333333,100.437875,2017-09-16,-2.4791146263646597,-2.551054760915739,34.14294907505544,26.72045564237745,TRUE,TRUE,TRUE,FALSE,6901583
197,220,-47.21041,101.86938333333333,2017-10-04,-4.107582258931594,-4.045248265011503,34.10563218776132,13.833746234852908,TRUE,FALSE,TRUE,FALSE,6901583
198,340,-47.059668333333335,102.00996333333333,2017-10-07,-7.978228404406827,-6.022190608448517,34.22930163541776,46.25105995527597,TRUE,TRUE,TRUE,FALSE,6901583
203,460,-47.04732833333333,102.498885,2017-10-22,-2.2712153211007733,-3.3685687814899854,34.35878064671929,73.91444300358073,TRUE,FALSE,TRUE,FALSE,6901583
204,220,-47.240855,102.79659666666667,2017-10-25,-2.515238844055043,-2.778113804955246,34.2057189610786,19.73080141317016,TRUE,TRUE,TRUE,FALSE,6901583
205,300,-47.47931333333333,103.27023833333334,2017-10-28,-2.826560378371526,-2.9719814536563787,34.282130937783116,45.10283321649987,TRUE,TRUE,TRUE,FALSE,6901583
206,300,-47.63543833333333,103.83746333333333,2017-10-31,-3.4269161349568558,-2.191514332801375,34.29310948162256,46.98095843055171,TRUE,TRUE,TRUE,FALSE,6901583
211,300,-48.332675,106.96667833333333,2017-11-15,-3.044975574137923,-7.056896062594312,34.17961472411914,37.50688455010105,TRUE,TRUE,TRUE,FALSE,6901583
211,420,-48.332675,106.96667833333333,2017-11-15,-2.187322476668145,-6.689938930367956,34.27755685935919,66.84978775128249,TRUE,FALSE,TRUE,FALSE,6901583
212,260,-48.41289833333333,107.63665,2017-11-18,-5.399936038787656,-5.844954275023477,34.1578715411837,29.132825735858713,TRUE,TRUE,TRUE,FALSE,6901583
216,300,-47.643585,110.25178666666666,2017-11-30,-4.092898944495842,-4.953735661053524,34.217164972248895,37.21102860022573,TRUE,TRUE,TRUE,FALSE,6901583
218,380,-48.51999,111.07658833333333,2017-12-04,-6.223654573282479,-5.331612351040456,34.12034421491521,22.683531071566904,TRUE,TRUE,TRUE,FALSE,6901583
219,340,-48.90526333333333,111.45512,2017-12-06,-2.6779667376767633,-3.2684380067023384,34.29170062125479,53.84601576244198,TRUE,TRUE,TRUE,FALSE,6901583
226,300,-48.77820666666667,115.00290333333334,2017-12-20,-3.0818107404340322,-2.4983856856800513,34.237680090730684,41.48440016196067,TRUE,TRUE,TRUE,FALSE,6901583
244,220,-49.01314166666667,117.71545833333333,2018-01-25,-3.1779316455352977,-3.1933643318987532,34.20475845436418,18.31901478452632,TRUE,TRUE,TRUE,FALSE,6901583
247,580,-49.158273333333334,118.59750166666667,2018-01-31,-3.4757561177628755,-2.3524660902577916,34.34081268597599,76.47604431565755,TRUE,TRUE,TRUE,FALSE,6901583
248,620,-49.27419,118.89055833333333,2018-02-02,-3.2102516366934983,-2.3680457362027223,34.35263864332283,82.60567384089732,TRUE,TRUE,TRUE,FALSE,6901583
250,620,-49.581365,119.332295,2018-02-06,-2.3450048353740223,-2.286215576116407,34.3546787255091,84.10265840121006,TRUE,TRUE,TRUE,FALSE,6901583
252,660,-49.903326666666665,119.65322833333333,2018-02-10,-2.25428198649137,-2.245916222040464,34.37332020770312,89.9925571819465,TRUE,TRUE,TRUE,FALSE,6901583
254,220,-50.182451666666665,119.863215,2018-02-14,-2.809181123632058,-2.490084744049363,34.34419434039788,22.936428881992164,TRUE,FALSE,TRUE,FALSE,6901583
254,260,-50.182451666666665,119.863215,2018-02-14,-8.918897719695078,-4.207200767925839,34.26322253063351,28.569000999572985,TRUE,TRUE,TRUE,FALSE,6901583
267,420,-50.14662166666667,123.94461,2018-03-27,-3.9697285846091983,-3.336868094402017,34.28616561662764,54.47479327768181,TRUE,TRUE,TRUE,FALSE,6901583
268,420,-50.24682166666667,124.35499666666666,2018-04-01,-2.503015077856635,-3.1328491362202953,34.29008597305777,58.79266731640135,TRUE,FALSE,TRUE,FALSE,6901583
271,500,-50.37858,126.21264666666667,2018-04-16,-2.3429819362343247,-2.411645037417132,34.35434230819367,80.21054750633776,TRUE,TRUE,TRUE,FALSE,6901583
275,380,-51.403215,130.62352333333334,2018-05-16,-3.0704627532128717,-3.2778999040276546,34.30026695049372,51.262870548476826,TRUE,TRUE,TRUE,FALSE,6901583
288,420,-51.43689166666667,139.26136666666667,2018-08-24,-3.2537299665696224,-4.569316649822075,34.32942585939922,61.45699356802294,TRUE,TRUE,TRUE,FALSE,6901583
289,420,-51.043905,139.86257166666667,2018-08-29,-2.9754466933933648,-2.91135327921993,34.34707331835074,64.26724291729212,TRUE,TRUE,TRUE,FALSE,6901583
65,420,-52.458605,33.12251,2015-11-14,-4.292292983175453,-6.500228086589023,34.460094870488106,107.35309069661459,TRUE,FALSE,TRUE,FALSE,6901585
92,260,-56.21941833333333,35.34296333333333,2016-01-18,-3.4427661752262053,-3.9702189494775992,34.4082150651886,99.71055825518336,TRUE,TRUE,TRUE,FALSE,6901585
99,300,-56.397558333333336,34.65875833333333,2016-02-14,-5.07319564998767,-5.775058572864273,34.484570653316965,111.78527689770048,TRUE,TRUE,TRUE,FALSE,6901585
100,260,-56.453828333333334,33.94202166666667,2016-02-19,-4.303969594656296,-6.7594428653650125,34.50412676002765,122.39452919883725,TRUE,TRUE,TRUE,FALSE,6901585
103,260,-57.124653333333335,34.45050666666667,2016-03-05,-7.816796582500085,-4.737221195993308,34.48067539248782,94.50998265545168,TRUE,TRUE,TRUE,FALSE,6901585
106,260,-57.742173333333334,33.34723666666667,2016-03-20,-5.009101006011419,-7.560462657141446,34.46357591180044,103.29929042151117,TRUE,FALSE,TRUE,FALSE,6901585
106,300,-57.742173333333334,33.34723666666667,2016-03-20,-2.7401900796414984,-2.048755379158382,34.54126532641645,123.64901830048291,TRUE,FALSE,TRUE,FALSE,6901585
107,220,-57.08362666666667,33.72130333333333,2016-03-25,-4.979485798276352,-7.745514956483409,34.4189667329555,89.35725048598042,TRUE,TRUE,TRUE,FALSE,6901585
9,780,59.46937333333333,-38.53411666666667,2014-06-28,-2.060598434958319,-2.0095948942070123,35.028124384045086,15.272274426802696,TRUE,TRUE,TRUE,FALSE,6901646
14,300,59.62618833333333,-39.41701833333333,2014-07-08,-2.562612035366768,-5.759716905525497,35.061414702728584,17.04495814785585,TRUE,TRUE,TRUE,FALSE,6901646
16,300,59.749585,-38.730325,2014-07-12,-2.931201976966092,-4.089121794323651,35.05512153919909,15.222433894313852,TRUE,TRUE,TRUE,FALSE,6901646
21,420,60.49313,-37.02815666666667,2014-07-22,-3.4107776329908286,-2.5832042617126043,35.064306876484835,18.234350512990034,TRUE,FALSE,TRUE,FALSE,6901646
21,460,60.49313,-37.02815666666667,2014-07-22,-3.82186400966214,-2.1959925539992238,35.060475912592935,18.125785094447437,TRUE,TRUE,TRUE,FALSE,6901646
42,500,61.761335,-33.94580166666667,2014-10-25,-2.096541718286398,-2.1577579154640314,35.064027246415215,23.0575966626357,TRUE,FALSE,TRUE,FALSE,6901646
51,540,61.60390833333334,-32.89330666666667,2014-12-04,-3.162692249917985,-3.746450426116749,35.077149815398435,27.251245698235703,TRUE,TRUE,TRUE,FALSE,6901646
62,620,61.960593333333335,-32.131078333333335,2015-01-25,-6.61037891691406,-2.0058203475966154,35.12375301764755,22.420479279122816,TRUE,TRUE,TRUE,FALSE,6901646
63,500,62.040685,-32.48592333333333,2015-01-27,7.965495751879022,-2.2659637813973403,35.1838287533707,14.255977405639712,TRUE,FALSE,TRUE,FALSE,6901646
67,500,62.20339666666667,-31.464205,2015-02-04,2.858439152735069,-4.71182118621767,35.105970816687815,21.577298586545936,TRUE,TRUE,TRUE,FALSE,6901646
80,220,62.60696166666666,-31.188638333333333,2015-03-05,2.6696096931599436,-2.687451992663842,35.16021242788565,18.764012759207176,TRUE,TRUE,TRUE,FALSE,6901646
85,740,62.386345,-31.436273333333332,2015-03-30,3.1544201995320664,-10.493575714769293,35.08600545600753,17.89996113539422,TRUE,TRUE,TRUE,FALSE,6901646
85,780,62.386345,-31.436273333333332,2015-03-30,3.2270025389232484,-9.916396857390952,35.08392102051171,18.933426871205455,TRUE,FALSE,TRUE,FALSE,6901646
86,700,62.508615,-31.252025,2015-04-04,3.3303465584684515,-2.3100655697750576,35.085358652957524,22.29963339672686,TRUE,TRUE,TRUE,FALSE,6901646
94,380,61.168501666666664,-31.593078333333334,2015-05-14,3.3966783627158024,-2.268434604146785,35.16694681095795,11.59548881309388,TRUE,TRUE,TRUE,FALSE,6901646
100,340,61.78250666666667,-31.938983333333333,2015-06-13,2.6971972992722213,-8.495752914376569,35.16950552002694,15.357376037899234,TRUE,TRUE,TRUE,FALSE,6901646
123,340,62.78309333333333,-32.08117333333333,2015-09-18,9.31525582940851,-3.287929185473325,35.165602120214835,23.199815725181182,TRUE,TRUE,TRUE,FALSE,6901646
127,660,63.689965,-33.205776666666665,2015-10-18,-2.0816564923706147,-4.9073271431861905,35.07982143704945,30.026357129836207,TRUE,TRUE,TRUE,FALSE,6901646
128,780,63.802566666666664,-32.91579333333333,2015-10-28,-5.272899363954517,-7.409843438894734,35.07658751648928,28.645300106877684,TRUE,TRUE,TRUE,FALSE,6901646
134,300,64.36039166666667,-32.065841666666664,2015-12-27,4.220599441590022,-5.586684838993586,35.204865449369244,17.460353877946076,TRUE,FALSE,TRUE,FALSE,6901646
135,260,64.26572833333333,-32.92214833333333,2016-01-06,2.020717141337946,-6.90239140210939,35.19253395797629,18.51654665902757,TRUE,TRUE,TRUE,FALSE,6901646
136,380,64.13465166666667,-34.6432,2016-01-16,2.24405797214312,-3.593043235292551,35.18081331106768,17.040449951393487,TRUE,FALSE,TRUE,FALSE,6901646
136,420,64.13465166666667,-34.6432,2016-01-16,5.787420089394485,-7.427173676115295,35.18087010174065,17.504840925068706,TRUE,TRUE,TRUE,FALSE,6901646
139,620,62.81202,-37.105718333333336,2016-02-10,3.8152565908545117,-5.01881891274655,35.11163505180595,19.07750982935184,TRUE,TRUE,TRUE,FALSE,6901646
140,500,62.87117166666667,-36.881591666666665,2016-02-15,2.149486184870548,-4.492776308665359,35.11206692237996,20.77957015492285,TRUE,TRUE,TRUE,FALSE,6901646
145,660,62.117713333333334,-37.56484666666667,2016-03-11,-3.0203357374925335,-3.4071409496393557,35.09739863552734,18.714984063330306,TRUE,FALSE,TRUE,FALSE,6901646
146,540,62.589285,-36.91760333333333,2016-03-16,5.067382323208372,-7.722676638251271,35.1196338995486,17.61153278491535,TRUE,FALSE,TRUE,FALSE,6901646
182,220,60.82683,-40.82087333333333,2016-08-23,-4.075407627352312,-2.491691488532893,35.14211258280671,22.14533537724671,TRUE,TRUE,TRUE,FALSE,6901646
203,460,60.675198333333334,-38.520941666666666,2017-01-31,2.12594267956223,-3.6622955886072965,35.06400873791982,19.712218582988683,TRUE,FALSE,TRUE,FALSE,6901646
203,500,60.675198333333334,-38.520941666666666,2017-01-31,4.445005490133833,-5.266844594556055,35.0620669835961,20.709398769072024,TRUE,FALSE,TRUE,FALSE,6901646
204,300,61.062185,-37.474245,2017-02-10,-2.06213514008682,-11.043206200668589,35.064434183603424,19.63230305081466,TRUE,TRUE,TRUE,FALSE,6901646
204,380,61.062185,-37.474245,2017-02-10,3.325547296318351,-12.837910150940598,35.06802817202929,19.276188225680173,TRUE,FALSE,TRUE,FALSE,6901646
215,540,59.01578666666666,-41.905091666666664,2017-04-06,4.149066283719872,-3.692149970282934,35.08922340028678,14.62394262902158,TRUE,FALSE,TRUE,FALSE,6901646
216,820,58.915535,-42.22916333333333,2017-04-11,3.077554913054595,-2.4500714623826068,35.06334380855055,22.47407045750354,TRUE,TRUE,TRUE,FALSE,6901646
217,660,58.827398333333335,-42.384485,2017-04-16,4.838588106420781,-2.0436465349092052,35.077816403139344,16.24238533597149,TRUE,FALSE,TRUE,FALSE,6901646
223,620,61.16712666666667,-49.817373333333336,2017-05-16,-1.9807768340441343,-5.012305371416698,35.01176238104779,18.17039139139098,TRUE,FALSE,TRUE,FALSE,6901646
227,380,62.58177833333333,-52.67695666666667,2017-06-03,-2.9866431450435633,-4.5062158494429,35.040603646247554,20.653072985777044,TRUE,FALSE,TRUE,FALSE,6901646
244,220,62.11819,-55.533923333333334,2017-08-07,9.784122711554762,-4.395158468031377,35.03905043301126,23.548905976310543,TRUE,TRUE,TRUE,FALSE,6901646
248,260,61.999515,-55.420593333333336,2017-08-27,-4.2255496702941535,-2.680564809751322,35.06123451493738,23.75327792390365,TRUE,TRUE,TRUE,FALSE,6901646
248,420,61.999515,-55.420593333333336,2017-08-27,-1.9831585627383383,-1.9878325572008377,35.0745266812197,27.29860336179646,TRUE,TRUE,TRUE,FALSE,6901646
251,300,61.17290833333333,-54.51624666666667,2017-09-11,-6.070350207699925,-4.596011006057834,35.06262164007343,24.329019594731392,TRUE,TRUE,TRUE,FALSE,6901646
9,340,40.683771666666665,5.966541666666666,2014-07-23,-2.5616338010457165,-4.097294348781479,38.72060646359232,69.76932772552681,TRUE,TRUE,TRUE,FALSE,6901649
99,300,41.41222833333333,4.39634,2015-07-31,-3.0249473572094896,-2.724524547594086,38.706889382181686,65.02021178427398,TRUE,FALSE,TRUE,FALSE,6901649
157,260,41.430323333333334,4.985328333333333,2016-03-17,-4.974936891488369,-11.094976787996833,38.679556965212605,41.03666884132415,TRUE,TRUE,TRUE,FALSE,6901649
159,220,41.43696666666666,4.807115,2016-03-23,-6.279894113054379,-13.588526126926487,38.69316969400798,52.88002589454806,TRUE,FALSE,TRUE,FALSE,6901649
165,340,41.419686666666664,3.7977683333333334,2016-04-14,-2.0751168959507185,-7.559039650867307,38.713952953430024,53.53172578828823,TRUE,TRUE,TRUE,FALSE,6901649
166,260,41.406465,3.8162783333333334,2016-04-17,-2.4912337518421497,-5.028417392171054,38.712008965050636,60.014598395965386,TRUE,TRUE,TRUE,FALSE,6901649
167,300,41.405123333333336,3.86709,2016-04-20,-2.6375014046212812,-3.4102587740462065,38.71375925433556,59.64987836836723,TRUE,TRUE,TRUE,FALSE,6901649
167,340,41.405123333333336,3.86709,2016-04-20,-2.780366841553712,-2.7865230343256284,38.718040369790714,62.35358140579528,TRUE,TRUE,TRUE,FALSE,6901649
172,260,41.30289166666667,3.797048333333333,2016-05-05,-3.9640494303786267,-2.9718223375335633,38.70439288666209,60.749003584189126,TRUE,TRUE,TRUE,FALSE,6901649
176,260,40.89230166666667,3.287123333333333,2016-05-17,-2.1940196507603207,-2.7065414151165843,38.71487434626082,63.00160026173533,TRUE,TRUE,TRUE,FALSE,6901649
101,220,-16.871168333333333,151.91167666666666,2016-05-12,2.1585839367969726,-4.881062020175972,35.896980032922265,38.37175299483442,TRUE,TRUE,TRUE,FALSE,6901656
102,220,-16.943293333333333,151.839385,2016-05-17,2.1593259047708453,-2.097318103336029,35.894351567880626,44.12394036088646,TRUE,TRUE,TRUE,FALSE,6901656
318,460,-10.990661666666666,154.59208166666667,2022-02-26,-3.214020957932141,-1.9911492338364678,34.87844290160378,94.48011967292584,TRUE,FALSE,TRUE,FALSE,6901656
34,300,39.7215,7.5166916666666665,2019-01-02,10.508779569769189,-7.879075533553334,38.90959636082512,68.89718696964519,TRUE,TRUE,TRUE,FALSE,6901657
34,340,39.7215,7.5166916666666665,2019-01-02,11.709404723471724,-2.0039941429779984,38.9371430935536,72.69907158163703,TRUE,FALSE,TRUE,FALSE,6901657
35,620,39.791065,7.542151666666666,2019-01-09,7.035124215150621,-2.521908883020158,38.83773779483413,78.78205165445527,TRUE,TRUE,TRUE,FALSE,6901657
36,740,39.81951,7.485783333333333,2019-01-16,5.872210439655849,-2.3695741264644803,38.787672323371865,77.86748961430334,TRUE,FALSE,TRUE,FALSE,6901657
46,220,39.879221666666666,7.03842,2019-03-27,-2.9182151524295468,-6.734310616711656,38.62807889794988,50.390468375122886,TRUE,TRUE,TRUE,FALSE,6901657
47,300,39.99863666666667,6.862931666666666,2019-04-03,-10.839162361166382,-15.463169801523932,38.65793497466178,48.87532738416794,TRUE,TRUE,TRUE,FALSE,6901657
49,340,40.260083333333334,6.578095,2019-04-17,-14.246753886468559,-19.09190010697479,38.630055359164835,39.36786372153473,TRUE,TRUE,TRUE,FALSE,6901657
49,380,40.260083333333334,6.578095,2019-04-17,-21.92595108285303,-16.24449734128319,38.65594275640107,49.49760312865761,TRUE,TRUE,TRUE,FALSE,6901657
51,380,40.571735,7.110315,2019-05-01,4.9896647931213725,-2.7885676306732194,38.79697955819434,75.45535874704126,TRUE,FALSE,TRUE,FALSE,6901657
53,220,40.55356,7.5525633333333335,2019-05-15,2.6676117274005238,-8.470383372569163,38.71599397341057,63.75008734297696,TRUE,TRUE,TRUE,FALSE,6901657
54,700,40.72294,7.718915,2019-05-22,-6.057746129733503,-10.008543126229045,38.75602410843013,74.16009599303614,TRUE,TRUE,TRUE,FALSE,6901657
54,740,40.72294,7.718915,2019-05-22,-3.7763642351460907,-5.258386571489425,38.744020452747435,75.68014665633828,TRUE,TRUE,TRUE,FALSE,6901657
55,340,40.908321666666666,7.7984583333333335,2019-05-29,10.330884883717227,-3.0096285638591835,38.9302606569006,76.90396202697318,TRUE,TRUE,TRUE,FALSE,6901657
56,260,41.07637833333333,7.851228333333333,2019-06-05,9.141415671572705,-2.922947279326413,38.7838386901752,63.917173378880484,TRUE,FALSE,TRUE,FALSE,6901657
56,300,41.07637833333333,7.851228333333333,2019-06-05,-4.942899542117175,-11.011826043423362,38.758214046943905,63.830013480659446,TRUE,TRUE,TRUE,FALSE,6901657
56,820,41.07637833333333,7.851228333333333,2019-06-05,-2.727728776029052,-5.4591394159267095,38.75605605373709,76.17405124708638,TRUE,TRUE,TRUE,FALSE,6901657
57,260,41.180398333333336,7.879366666666667,2019-06-12,-9.28062918984089,-7.007065275137058,38.75303129011094,66.43003315023998,TRUE,TRUE,TRUE,FALSE,6901657
57,660,41.180398333333336,7.879366666666667,2019-06-12,-1.9711374748204527,-2.7074215213165913,38.78495787385484,77.26216638875671,TRUE,FALSE,TRUE,FALSE,6901657
61,260,40.97270666666667,7.707583333333333,2019-07-10,9.038121018592157,-3.675964045801804,38.84450375946226,71.00895146466763,TRUE,TRUE,TRUE,FALSE,6901657
51,340,-48.726395,32.53016,2015-10-03,-5.892522572134438,-8.49468236034598,34.252438488398056,70.86475153332032,TRUE,TRUE,TRUE,FALSE,6901688
63,260,-47.445101666666666,38.715695,2015-11-08,-2.8353256873500143,-4.560188195989299,34.09696600993596,27.349882800371276,TRUE,TRUE,TRUE,FALSE,6901688
67,260,-47.352465,39.003888333333336,2015-11-20,-2.37612516699033,-2.764687097934097,34.17992494321796,48.937914347008565,TRUE,TRUE,TRUE,FALSE,6901688
68,260,-47.769018333333335,39.481805,2015-11-23,-3.5542214519458875,-2.0731583287109996,34.11452621708508,30.326560470846083,TRUE,TRUE,TRUE,FALSE,6901688
69,540,-47.96463333333333,39.46955,2015-11-26,-2.426397696023786,-3.042027682125301,34.311906210586585,78.95639844224351,TRUE,TRUE,TRUE,FALSE,6901688
77,260,-47.71046,39.628303333333335,2015-12-20,-8.69780245923399,-2.058002989823487,34.15648230748203,43.51194620771748,TRUE,TRUE,TRUE,FALSE,6901688
78,580,-47.51409666666667,40.44045833333333,2015-12-23,-2.9494976304042555,-2.9748980337164928,34.37958906116936,99.10060435917524,TRUE,TRUE,TRUE,FALSE,6901688
125,260,-43.22441833333333,47.97557166666667,2016-09-30,-2.9228156270361527,-7.457325940747919,34.13394055354819,37.05296243840034,TRUE,TRUE,TRUE,FALSE,6901688
173,260,-45.41605666666667,57.42586166666667,2017-02-09,-4.587207408802084,-2.525644979383786,34.14311809300647,41.0235947820276,TRUE,TRUE,TRUE,FALSE,6901688
